sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.3476;-2.2175;8.584;-1.2708;-1.2762;9.6399;0.0504;0.5225;0.9991;0.5827;-0.8433;0.4652;22.2;50.61;-29.92;14.23;241.19;8.25;9.74;5.0;35.95827;-83.92476;;NaN;;200.82637;;3 / 4;6;2022-11-11 14:48:27:867
-1.223;2.0297;10.9493;-0.4772;0.7761;9.7642;-0.0118;0.2822;0.8867;0.4987;0.4139;-0.1397;17.2;50.49;-28.39;-0.64;241.01;-4.54;2.8;5.0;35.95827;-83.92476;;NaN;;200.82637;;3 / 4;507;2022-11-11 14:48:28:368
-0.4759;1.0887;10.9062;-0.7644;1.8473;9.6007;-0.5711;-0.1611;-1.4175;0.4419;0.0955;0.2958;17.2;50.1;-33.06;1.61;237.16;-9.46;4.19;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 0;1006;2022-11-11 14:48:28:867
-0.6867;1.1886;8.2953;-1.1466;0.5258;9.7252;0.4798;0.6924;-1.5781;0.3246;-0.5036;-0.1697;15.6;38.29;-35.36;2.34;227.48;-3.07;6.72;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 0;1506;2022-11-11 14:48:29:367
-1.4955;0.6308;8.9686;-0.991;0.7334;9.7288;-0.3318;-0.2401;-0.7458;-0.0066;-0.1902;0.2158;15.6;18.56;-36.36;-19.82;205.98;-4.59;6.45;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 2;2006;2022-11-11 14:48:29:867
-0.2318;1.4357;8.6321;-1.0382;1.5975;9.6198;1.0887;-1.1493;0.5892;0.2093;0.3503;-0.3125;13.6;12.17;-34.22;-19.14;198.1;-9.38;6.16;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 2;2506;2022-11-11 14:48:30:367
-1.596;2.4927;10.4919;-1.5231;2.2978;9.4112;-0.1176;-0.0395;1.7414;0.3021;-0.3356;0.0667;13.6;-8.16;-23.16;-9.84;154.98;-13.55;9.19;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 2;3007;2022-11-11 14:48:30:868
-0.6218;2.0246;9.7128;-0.8524;2.159;9.528;0.2412;-0.16;0.1574;0.7732;0.7284;0.1191;13.6;-12.83;-18.66;-12.24;139.06;-12.72;5.11;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 2;3507;2022-11-11 14:48:31:368
-0.9849;2.2735;8.7129;-1.2403;1.5347;9.6061;0.7261;0.2465;-1.407;-0.0903;0.1118;-0.6754;13.6;-14.14;-16.95;-10.99;135.12;-9.56;6.46;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 2;4006;2022-11-11 14:48:31:867
-1.6167;1.0014;8.3847;-1.5494;2.233;9.4225;-1.2958;-0.8498;-0.09;-0.4541;-0.5537;0.3825;16.1;-17.72;-13.41;-12.09;118.33;-13.16;9.34;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 2;4507;2022-11-11 14:48:32:368
-0.9502;1.7668;11.5866;-1.1773;1.4939;9.6204;-0.2441;0.2125;1.2239;0.5093;-0.1636;0.5793;20.8;-21.86;-12.45;-14.08;113.33;-8.76;6.98;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;5006;2022-11-11 14:48:32:867
-0.0873;1.573;9.341;-0.4493;1.2091;9.7214;0.3623;0.3916;-0.4186;0.1009;-0.0741;-0.4561;35.3;-28.46;-12.06;-17.27;109.13;-7.08;2.65;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;5507;2022-11-11 14:48:33:368
-1.3167;1.1438;8.33;-0.8461;1.2927;9.6842;-0.5158;-0.595;-1.4122;0.0518;0.1322;0.0764;43.1;-30.75;-14.34;-21.24;109.42;-7.46;4.53;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;6006;2022-11-11 14:48:33:867
-1.3965;2.0883;11.1625;-1.2946;2.2376;9.4598;-0.7447;0.226;2.0709;-0.3867;-0.0305;-0.0744;52.3;-29.19;-19.33;-24.43;113.59;-13.19;7.79;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;6506;2022-11-11 14:48:34:367
-1.503;2.575;8.9755;-1.9095;2.1478;9.3761;0.8576;0.4941;-0.7553;0.1402;0.2794;-0.4849;52.3;-24.92;-24.21;-27.15;122.06;-12.65;11.51;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;7006;2022-11-11 14:48:34:867
-1.2912;1.436;8.0767;-0.8462;1.6574;9.6285;-0.2326;-0.227;-1.5729;-0.724;-0.4514;-0.5954;52.3;-11.91;-25.59;-30.32;141.51;-11.59;7.36;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;7507;2022-11-11 14:48:35:368
1.8452;1.6226;10.1734;0.2671;2.316;9.5255;0.1551;0.4575;1.6494;0.2365;-1.0511;-0.8055;81.9;-11.38;-31.52;-36.43;152.92;-12.69;1.52;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;8007;2022-11-11 14:48:35:868
0.05;2.7601;8.8355;-0.0678;2.3843;9.5121;0.1009;0.1539;-1.1018;-0.0641;-0.0814;-1.175;93.8;-11.06;-31.57;-39.51;152.12;-14.07;0.41;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;8506;2022-11-11 14:48:36:367
-0.5692;3.2471;7.5634;-0.448;3.9332;8.9721;-0.078;-1.2774;-1.211;0.0456;-0.0686;-0.5285;63.5;-5.83;-28.72;-42.0;142.69;-23.22;2.44;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;9006;2022-11-11 14:48:36:867
1.13;2.1814;9.169;-0.7053;3.6049;9.0927;1.6388;-0.7437;0.9347;-0.348;0.0594;-1.0484;54.5;-5.21;-25.18;-41.62;131.18;-23.46;3.08;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;9507;2022-11-11 14:48:37:368
-0.9284;1.456;11.1323;-0.9419;2.9828;9.2944;-0.0066;-0.1652;1.0907;0.3547;-0.6792;-1.3723;67.9;-4.86;-15.08;-39.69;106.32;-17.11;6.72;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;10007;2022-11-11 14:48:37:868
-2.6468;3.848;8.8508;-1.6123;3.0001;9.1962;-1.1162;0.7895;-0.6308;-0.0438;-0.3284;-0.4273;67.9;2.83;-18.88;-37.67;150.9;-17.81;9.94;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 3;10506;2022-11-11 14:48:38:367
0.8536;2.4763;8.7132;-0.3131;2.5358;9.468;1.2249;-0.9789;0.1007;0.0261;-0.5354;-0.6642;40.0;-4.71;-26.17;-36.62;153.59;-15.13;4.25;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;11006;2022-11-11 14:48:38:867
-1.0747;1.7246;10.7557;-0.2206;2.7257;9.4177;-0.5517;-0.1239;1.2438;0.1426;-0.0189;0.1134;29.3;-5.14;-13.95;-55.8;71.76;-16.14;1.34;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;11506;2022-11-11 14:48:39:367
-1.1892;2.6695;10.9119;-0.6939;2.3111;9.5051;-0.4496;0.3981;1.0913;-0.2326;0.2205;0.6409;26.2;-3.77;-19.74;-57.0;124.96;-14.23;3.86;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;12006;2022-11-11 14:48:39:867
0.1202;2.467;8.7616;-0.5936;2.333;9.5066;0.6693;-0.0066;-0.8087;0.6757;-0.4552;-0.7428;22.1;-15.69;-22.93;-56.57;114.86;-13.76;3.57;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;12507;2022-11-11 14:48:40:368
-2.1072;2.3599;9.8934;-1.032;3.1111;9.2427;-0.8319;-0.477;1.5108;0.097;0.3648;0.3342;20.0;-19.48;-30.02;-59.01;112.39;-18.77;5.4;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;13006;2022-11-11 14:48:40:867
-1.8081;3.6461;8.5259;-1.257;3.2117;9.1802;-0.5225;0.2892;-0.6267;-0.223;0.1781;0.4416;18.1;-27.96;-35.53;-59.98;113.75;-19.12;7.8;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;13506;2022-11-11 14:48:41:367
-0.382;0.8731;9.9362;-0.9197;2.5253;9.4312;0.5382;-1.6418;0.685;-0.1291;-0.4181;-0.1613;19.4;-36.71;-26.1;-59.68;103.16;-15.55;7.15;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;14006;2022-11-11 14:48:41:867
-0.4708;2.9291;11.4326;-0.6634;1.9971;9.5782;0.2061;0.7546;0.6337;0.0344;0.0881;-0.0742;19.4;-44.32;-15.69;-58.76;95.12;-11.75;3.96;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;14506;2022-11-11 14:48:42:367
-1.9534;2.1951;8.1332;-1.3613;2.6939;9.3306;-0.2738;-0.5164;-1.3349;-0.0803;0.3403;0.2547;19.7;-43.57;-10.84;-57.45;85.95;-16.15;7.33;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;15007;2022-11-11 14:48:42:868
-1.55;2.0955;13.0493;-1.5345;1.9467;9.4882;-0.5516;0.6656;3.1205;-0.1087;-0.5454;-0.0542;18.2;-33.88;-6.41;-56.29;84.6;-11.45;9.19;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;15506;2022-11-11 14:48:43:367
-0.4217;2.5771;9.0517;-0.9356;1.874;9.5803;0.7235;0.726;-0.4564;0.1888;-0.2127;-0.7643;21.2;-33.81;-6.15;-56.72;84.59;-10.45;5.87;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;16006;2022-11-11 14:48:43:867
-2.1359;1.424;7.2395;-1.7906;1.7551;9.4807;-0.223;-1.133;-0.5564;0.2207;0.3057;0.2325;23.9;-23.92;-4.84;-56.18;83.07;-10.31;10.7;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;16507;2022-11-11 14:48:44:368
-1.4207;1.686;12.0144;-1.8626;1.6569;9.4845;-0.5659;0.6494;1.3648;-0.1251;-0.3461;0.0922;23.9;-16.48;-5.01;-56.7;81.51;-9.93;12.07;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;17006;2022-11-11 14:48:44:867
-0.8599;1.8906;8.9432;-1.2889;1.6237;9.585;0.5596;-0.033;-0.6617;0.3432;-0.2398;-0.2481;28.0;-20.23;-4.99;-60.34;80.86;-9.53;7.66;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;17506;2022-11-11 14:48:45:367
-1.0137;0.6033;9.9712;-1.555;1.8327;9.5076;0.4784;-1.1644;0.6443;0.0454;0.4817;0.0261;28.0;-20.19;-4.82;-61.37;78.94;-10.48;8.12;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;18006;2022-11-11 14:48:45:867
-3.0802;3.3159;7.7103;-2.3775;2.5274;9.1722;-0.6952;0.7609;-1.4494;0.0202;0.114;-0.3957;28.0;-9.3;-5.16;-62.16;67.5;-14.94;14.53;5.0;35.95827;-83.92476;;NaN;;200.82637;;0 / 4;18506;2022-11-11 14:48:46:367
-0.6823;1.9493;9.3476;-2.6402;2.2315;9.1772;2.8977;-0.2924;-1.1935;0.0612;-0.2404;-1.6214;28.0;-9.21;-10.37;-57.34;82.95;-14.05;15.93;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;0 / 4;19006;2022-11-11 14:48:46:867
-0.8204;2.0174;11.1927;-1.1944;2.7493;9.3373;-0.9497;1.5566;2.8828;0.1893;-0.3142;-0.407;35.6;-14.16;-10.87;-54.0;79.19;-16.28;7.29;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;0 / 4;19508;2022-11-11 14:48:47:369
-1.6152;3.5246;7.9768;-1.3876;3.101;9.1994;-0.3226;-0.1964;-1.4195;0.3053;-0.0053;0.0857;41.8;-14.16;-18.22;-53.98;92.23;-18.43;8.58;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;20007;2022-11-11 14:48:47:868
-0.1167;1.4512;8.9195;-0.6286;2.165;9.544;0.5057;-0.7349;-0.7212;0.1613;-0.2976;-0.8251;48.4;-23.25;-26.66;-55.18;118.71;-12.75;3.77;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;20506;2022-11-11 14:48:48:367
-1.8446;3.6814;11.0288;-1.1459;2.4901;9.4158;-0.327;1.0755;1.0889;0.1261;0.4774;-0.0507;44.0;-20.16;-27.92;-57.84;117.88;-14.23;5.38;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;21007;2022-11-11 14:48:48:868
-2.1589;3.6664;8.0172;-1.4885;3.1406;9.1701;-0.4008;-0.4489;-1.4247;0.04;-0.1839;-0.3581;45.0;-17.38;-36.9;-54.51;125.92;-18.68;9.22;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;21506;2022-11-11 14:48:49:367
-1.1366;2.1876;10.1557;-1.4676;2.8682;9.2623;-0.2969;0.6183;0.8754;-0.0321;-0.3142;-0.6409;38.2;-19.76;-38.29;-49.72;129.59;-17.01;9.0;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;22006;2022-11-11 14:48:49:867
-1.6292;0.9592;9.7029;0.17;2.0412;9.5904;-1.8929;-1.0675;0.1135;0.1944;-1.1321;-1.7043;44.7;-17.31;-28.95;-48.15;138.6;-12.01;-1.02;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;22506;2022-11-11 14:48:50:367
-1.2236;3.2836;11.1;-0.3649;2.7567;9.4041;-0.278;1.099;1.3356;0.205;0.4848;0.1875;34.3;-15.3;-22.8;-51.99;118.45;-15.37;0.63;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;23006;2022-11-11 14:48:50:867
-1.6346;3.1475;7.5063;-1.3493;3.6635;8.996;-0.112;-0.7547;-1.4392;0.0198;0.3841;0.1678;28.4;-13.99;-29.57;-47.74;117.41;-21.94;8.53;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;23506;2022-11-11 14:48:51:367
0.9009;1.7115;10.2885;-0.9871;2.7308;9.3669;1.2586;-0.4515;1.602;-0.3429;-0.4189;-0.3834;28.4;-14.53;-32.51;-45.56;134.5;-16.17;6.02;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;24007;2022-11-11 14:48:51:868
-0.5581;3.245;10.2156;-0.515;2.37;9.502;-0.7708;1.0425;0.1042;0.0158;-0.0865;-0.0825;18.7;-17.57;-28.22;-49.84;126.65;-13.85;3.25;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;24506;2022-11-11 14:48:52:367
-1.9783;1.4183;7.4961;-1.03;2.3348;9.4688;-0.7614;-1.3593;-1.5748;0.2062;0.3071;0.4045;18.7;-17.21;-31.67;-50.08;133.24;-13.03;5.37;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;25007;2022-11-11 14:48:52:868
-1.2511;2.3339;12.9335;-1.1144;1.7888;9.5775;-0.3452;0.6625;3.2968;0.7111;-0.8539;0.3776;18.7;-26.03;-35.7;-47.06;131.27;-10.51;6.64;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;25506;2022-11-11 14:48:53:367
0.0093;2.4643;9.192;-0.7409;1.8361;9.6047;0.6069;0.2554;-0.9382;-0.0925;-0.242;-0.3971;15.4;-37.41;-33.56;-42.52;122.8;-10.79;4.41;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;26007;2022-11-11 14:48:53:868
-2.0417;1.4931;7.9573;-0.9175;2.1822;9.5167;-0.8418;-0.7567;-1.2301;0.296;0.6712;0.0262;19.5;-42.34;-36.51;-35.68;123.86;-11.59;3.28;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;26506;2022-11-11 14:48:54:367
-2.1691;2.854;9.9613;-2.3321;1.969;9.3196;0.3475;0.809;-0.1071;-0.3457;0.7476;0.7799;22.8;-45.62;-35.72;-29.29;121.49;-12.09;12.04;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;27006;2022-11-11 14:48:54:867
-0.4161;1.1776;8.8537;-1.2645;1.8152;9.5539;0.7801;-0.6865;-0.6114;0.1805;-0.1325;-0.4741;22.8;-48.96;-25.11;-31.07;110.87;-10.67;7.54;5.0;35.958424;-83.92479;702.66;NaN;0.0;226.74261;;3 / 4;27506;2022-11-11 14:48:55:367
